"nurse_id","gender","name","mobility","municipality","updated_at[nurse_nurse]","status","is_active","is_profile_updated","is_onboarding_completed","is_approved[nurse_nurse]","treatment_type"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOME","WALKER","Hefa","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","BEDRIDDEN","חדרה","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Jerusalem","2024-07-29 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Jerusalem","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Ramat-Gan","2024-07-29 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","Petach Tikva","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","רמת גן","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","PRIVATE_SECURITY_HOSPITAL","WHEELCHAIR","Ramat-Gan","2024-07-29 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","SUTURE_REMOVAL","WALKER","Jerusalem","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","WOUND_CARE","INDEPENDENT","Arad","2024-07-29 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","WOUND_CARE","INDEPENDENT","Bat-Yam","2024-07-29 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2839ac79-e95a-4cb2-8234-9cbf49c1e204","FEMALE","WOUND_CARE","INDEPENDENT","Tel Aviv-Yafo","2024-07-29 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","CATHETER_INSERTION_REPLACEMENT","WHEELCHAIR","Raanana","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","CENTRAL_CATHETER_TREATMENT","BEDRIDDEN","Bnei Brak","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","CENTRAL_CATHETER_TREATMENT","WALKER","Raanana","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","DAY_NIGHT_CIRCUMCISION_NURSE","INDEPENDENT","חיפה","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","DEFAULT","BEDRIDDEN","Beit Aryeh-Ofarim","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","DEFAULT","INDEPENDENT","Petach Tikva","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","DEFAULT","INDEPENDENT","Shadmot Mehola","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","DEFAULT","WHEELCHAIR","Ramat-Gan","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","DEFAULT","WHEELCHAIR","Rehovoth","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","ESCORTED_BY_NURSE","BEDRIDDEN","Safed","2025-03-12 00:00:00","CANCELLED",0,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","ESCORTED_BY_NURSE","INDEPENDENT","Safed","2025-03-12 00:00:00","CANCELLED",0,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","ESCORTED_BY_NURSE","WALKER","Safed","2025-03-12 00:00:00","CANCELLED",0,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","ESCORTED_BY_NURSE","WALKING_CANE","Safed","2025-03-12 00:00:00","CANCELLED",0,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","ESCORTED_BY_NURSE","WHEELCHAIR","Safed","2025-03-12 00:00:00","CANCELLED",0,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","MEDICATION","INDEPENDENT","Rishon LeTsiyon","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOME","BEDRIDDEN","Tiberias","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOME","INDEPENDENT","Ramat-Gan","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOME","INDEPENDENT","Rishon LeTsiyon","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOME","WALKER","Ganei Tikva","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOME","WALKER","Herzliya","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOME","WHEELCHAIR","Hod HaSharon","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","תל אביב-יפו","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","תל אביב-יפו","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","Jerusalem","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","Kfar Vitkin","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","Petach Tikva","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","WOUND_CARE","INDEPENDENT","Hadera","2025-03-12 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28494e0a-7b26-407b-ae23-f47732674237","FEMALE","WOUND_CARE","INDEPENDENT","Hefa","2025-03-12 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"CATHETER_INSERTION_REPLACEMENT","INDEPENDENT","Petach Tikva","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Givatayim","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Jerusalem","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DAY_NIGHT_CIRCUMCISION_NURSE","BEDRIDDEN","Kfar Shmaryahu","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DAY_NIGHT_CIRCUMCISION_NURSE","INDEPENDENT","חיפה","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DEFAULT","BEDRIDDEN","זכרון יעקב","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DEFAULT","INDEPENDENT","Ashdod","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DEFAULT","INDEPENDENT","Beer Ya'akov","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DEFAULT","INDEPENDENT","Givatayim","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DEFAULT","INDEPENDENT","Nethanya","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DEFAULT","INDEPENDENT","Ramat-Gan","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"DIFFICULT_WOUND_HEALING_TREATMENT","WHEELCHAIR","Tzur Yitzhak","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"ESCORTED_BY_NURSE","INDEPENDENT","Shoham","2024-10-06 00:00:00","CANCELLED",0,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"MEDICATION","INDEPENDENT","Bnei Brak","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","INDEPENDENT","Herzliya","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","INDEPENDENT","Ramat Hasharon","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WALKER","Ashdod","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WALKER","Hefa","2024-10-06 00:00:00","APPROVED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WALKER","Hefa","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WALKER","Herzliya","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WALKER","Jerusalem","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WHEELCHAIR","Caesarea","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOME","WHEELCHAIR","Ganei Tikva","2024-10-06 00:00:00","APPROVED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Beersheba","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Jerusalem","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Ramat-Gan","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","תל אביב-יפו","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","WALKER","Beer Sheva","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","WALKER","Holon","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","WALKER","רמת גן","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","WALKER","רמת גן","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"PRIVATE_SECURITY_HOSPITAL","WALKING_CANE","Afula","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"WOUND_CARE","INDEPENDENT","Beit Oved","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"WOUND_CARE","INDEPENDENT","Rishon LeTsiyon","2024-10-06 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28c6257a-9caa-4165-9fa1-8384b5419f83",,"WOUND_CARE","WHEELCHAIR","Beit Oved","2024-10-06 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","DAY_NIGHT_CIRCUMCISION_NURSE","INDEPENDENT","חיפה","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","DEFAULT","BEDRIDDEN","Bnei Dror","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","DEFAULT","INDEPENDENT","Nethanya","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","DEFAULT","INDEPENDENT","Tel Aviv-Yafo","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","DEFAULT","WALKER","Holon","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","DIFFICULT_WOUND_HEALING_TREATMENT","WHEELCHAIR","Tel Aviv-Yafo","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","MEDICATION","BEDRIDDEN","Ramat-Gan","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOME","INDEPENDENT","Hefa","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOME","INDEPENDENT","Karmiel","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOME","WALKER","Herzliya","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOME","WALKING_CANE","Ness Ziona","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOME","WHEELCHAIR","Caesarea","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOSPITAL","BEDRIDDEN","חיפה","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Rishon LeTsiyon","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","באר יעקב","2024-03-31 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","WOUND_CARE","INDEPENDENT","Givatayim","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"28deca90-6b1f-4e73-9671-c8687a756557","MALE","WOUND_CARE","INDEPENDENT","Ramat-Gan","2024-03-31 00:00:00","CLOSED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","BLOOD_TESTS","INDEPENDENT","Tel Aviv-Yafo","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Ganei Tikva","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","CENTRAL_CATHETER_TREATMENT","WALKER","Ganei Tikva","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","DAY_NIGHT_CIRCUMCISION_NURSE","WALKER","Ganei Tikva","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","DEFAULT","INDEPENDENT","Ramat-Gan","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","DEFAULT","WHEELCHAIR","Kfar Tavor","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","ESCORTED_BY_NURSE","WALKER","Ashdod","2025-01-15 00:00:00","CLOSED",0,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","PRIVATE_SECURITY_HOME","BEDRIDDEN","Tiberias","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","PRIVATE_SECURITY_HOME","INDEPENDENT","Petach Tikva","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","PRIVATE_SECURITY_HOME","WALKER","Ramat Hasharon","2025-01-15 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Ramat-Gan","2025-01-15 00:00:00","CLOSED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","PRIVATE_SECURITY_HOSPITAL","WHEELCHAIR","Ramat-Gan","2025-01-15 00:00:00","CLOSED",1,0,1,1,"NURSE"
"292d6495-7935-4a0d-83d4-8133c9f1239d","FEMALE","SUTURE_REMOVAL","INDEPENDENT","Hadar Am","2025-01-15 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","CENTRAL_CATHETER_TREATMENT","BEDRIDDEN","Tirat Carmel","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Tirat Carmel","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","CENTRAL_CATHETER_TREATMENT","WALKER","Tirat Carmel","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","CENTRAL_CATHETER_TREATMENT","WALKING_CANE","Tirat Carmel","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","CENTRAL_CATHETER_TREATMENT","WHEELCHAIR","Tirat Carmel","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","DAY_NIGHT_CIRCUMCISION_NURSE","INDEPENDENT","חיפה","2024-07-30 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","DEFAULT","WHEELCHAIR","Kfar Tavor","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","PRIVATE_SECURITY_HOME","INDEPENDENT","Tel Aviv-Yafo","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","PRIVATE_SECURITY_HOSPITAL","INDEPENDENT","Tel Aviv-Yafo","2024-07-30 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","Ramat-Gan","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"29c9320b-3838-4350-9a80-75376102aff6","FEMALE","PRIVATE_SECURITY_HOSPITAL","WALKER","תל אביב-יפו","2024-07-30 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2ab07107-dc5b-4a32-8bec-a590fd1787e1","MALE","DEFAULT","INDEPENDENT","Beer Ya'akov","2025-05-15 00:00:00","CLOSED",1,1,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","CATHETER_INSERTION_REPLACEMENT","INDEPENDENT","Tel Aviv-Yafo","2025-05-04 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","DEFAULT","INDEPENDENT","Beersheba","2025-05-04 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","DEFAULT","WALKER","Ramat-Gan","2025-05-04 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","DEFAULT","WALKING_CANE","Rishon LeTsiyon","2025-05-04 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","MEDICATION","INDEPENDENT","סביון","2025-05-04 00:00:00","APPROVED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","PRIVATE_SECURITY_HOME","BEDRIDDEN","Hadera","2025-05-04 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","PRIVATE_SECURITY_HOME","INDEPENDENT","ירושלים","2025-05-04 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","PRIVATE_SECURITY_HOME","WALKER","Hefa","2025-05-04 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","PRIVATE_SECURITY_HOME","WHEELCHAIR","חיפה","2025-05-04 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","PRIVATE_SECURITY_HOSPITAL","WALKER","רמת גן","2025-05-04 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","SUTURE_REMOVAL","WALKER","Petach Tikva","2025-05-04 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c61e2dd-b63c-47e3-ae49-cbc7fadd9979","MALE","WOUND_CARE","INDEPENDENT","Rishon LeTsiyon","2025-05-04 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","BLOOD_TESTS","BEDRIDDEN","Tel Aviv-Yafo","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","BLOOD_TESTS","INDEPENDENT","Tel Aviv-Yafo","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","BLOOD_TESTS","WALKER","Tel Aviv-Yafo","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","BLOOD_TESTS","WALKING_CANE","Tel Aviv-Yafo","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","BLOOD_TESTS","WHEELCHAIR","Tel Aviv-Yafo","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Givatayim","2024-11-07 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Rishon LeTsiyon","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Tel Aviv-Yafo","2024-11-07 00:00:00","CANCELLED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","Tel Aviv-Yafo","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","INDEPENDENT","סביון","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","WALKER","Givatayim","2024-11-07 00:00:00","CLOSED",1,0,1,1,"NURSE"
"2c9f3935-0e1c-4ce3-9324-2321a5f62b0d","FEMALE","CENTRAL_CATHETER_TREATMENT","WALKER","Tel Aviv-Yafo","2024-11-07 00:00:00","CANCELLED",1,0,1,1,"NURSE"
